,country,article_name,revision_id,article_quality,population
17714,India,Raoof Valiullah,768683139,Stub,"1,371.3"
17715,India,Mohammed Surti,768683541,Stub,"1,371.3"
17716,India,Zile Ram Chochra,768686718,Stub,"1,371.3"
17717,India,Ranjit Singh Chautala,768686720,Stub,"1,371.3"
17718,India,Vinod Bhayana,768686723,Stub,"1,371.3"
17719,India,Asha Kumari (politician),768687722,Stub,"1,371.3"
17720,India,Kalidas Nag,768755034,Stub,"1,371.3"
17721,India,Rajat Majumdar,768871687,N/A,"1,371.3"
17722,India,Nityananda Mohapatra,769039973,Start,"1,371.3"
17723,India,Chandrashekhar Prasad,769119665,Start,"1,371.3"
17724,India,Chitlem Narsi Reddy,769130559,Stub,"1,371.3"
17725,India,Ananta Narcina Naik,769504790,Stub,"1,371.3"
17726,India,Govind Raghuchandra Acharya,769504881,Stub,"1,371.3"
17727,India,Avertano Furtado,769504974,Stub,"1,371.3"
17728,India,Mohinder Singh Chaudhury,769530606,Stub,"1,371.3"
17729,India,Jai Prakash Verma,769567371,Stub,"1,371.3"
17730,India,Khwaja Shams-ud-Din,769615004,Stub,"1,371.3"
17731,India,Jagdish Raj Dubey,769615091,Stub,"1,371.3"
17732,India,Sheikh Mustafa Kamal,769615320,Start,"1,371.3"
17733,India,Devi Das Thakur,769615334,Stub,"1,371.3"
17734,India,Nazir Ahmad Laway,769615410,Start,"1,371.3"
17735,India,Ghulam Mustafa Bhat,769617589,Stub,"1,371.3"
17736,India,Ghulam Mohammad Mir Magami,769618705,Stub,"1,371.3"
17737,India,S. A. Shamim,769620090,Stub,"1,371.3"
17738,India,Suresh Paswan,769621650,Stub,"1,371.3"
17739,India,Ram Chandra Sahis,769621787,Stub,"1,371.3"
17740,India,Umakant Rajak,769621793,Stub,"1,371.3"
17741,India,Jagannath Mahto,769621837,Stub,"1,371.3"
17742,India,Mumtaz Begum (politician),769630655,Start,"1,371.3"
17743,India,Suresh Keswani,769641902,Stub,"1,371.3"
17744,India,Women's Reservation Bill,770265831,Start,"1,371.3"
17745,India,Shriman Narayan,770300097,Stub,"1,371.3"
17746,India,Dilip Kumar Saikia,770350230,Stub,"1,371.3"
17747,India,Admiral K. Sangma,770580506,Stub,"1,371.3"
17748,India,Brening Sangma,770580584,Stub,"1,371.3"
17749,India,Masonsing Sangma,770580683,Stub,"1,371.3"
17750,India,Shivinder Singh Sidhu,770785890,Stub,"1,371.3"
17751,India,K. G. Kenye,771386645,Stub,"1,371.3"
17752,India,Vinod Kumar Grover,771664470,Start,"1,371.3"
17753,India,Phillipole Marak,771835254,Stub,"1,371.3"
17754,India,Khriehu Liezietsu,772135102,Stub,"1,371.3"
17755,India,Harish Chandra Singh Rawat (politician),772317998,Stub,"1,371.3"
17756,India,V. Chenthamarakshan,772709956,Stub,"1,371.3"
17757,India,S. B. Tambe,773555949,Stub,"1,371.3"
17758,India,Ashok Kumar Walia,773571501,Start,"1,371.3"
17759,India,Abdul Khaleque (Assamese politician),774012513,Stub,"1,371.3"
17760,India,Santosh Meena,774491511,Stub,"1,371.3"
17761,India,Yashodhar Phanse,774896841,Start,"1,371.3"
17762,India,Snehal Ambekar,775042583,Start,"1,371.3"
17763,India,Abdul Ghani Malik (politician),775457351,Stub,"1,371.3"
17764,India,Bosiram Siram,775631159,Stub,"1,371.3"
17765,India,Tangor Tapak,775631187,Start,"1,371.3"
17766,India,Santiuse Kujur,775636636,Start,"1,371.3"
17767,India,"Mir Laiq Ali Khan, Salar Jung II",775774630,Stub,"1,371.3"
17768,India,Lokanath Misra,776197785,Stub,"1,371.3"
17769,India,T Thangzalam Haokip,776198912,Stub,"1,371.3"
17770,India,Satyadev Katare,776475986,Stub,"1,371.3"
17771,India,Muhammad Akbar Khan (politician),776653040,Stub,"1,371.3"
17772,India,R. K. Chaudhary,777322086,Stub,"1,371.3"
17773,India,S. Pandi,777368063,Stub,"1,371.3"
17774,India,R. Srinivasan,777455129,Stub,"1,371.3"
17775,India,Shyamali Gupta,777508272,Stub,"1,371.3"
17776,India,Hari Krishna Shastri,777623116,Stub,"1,371.3"
17777,India,Onkar Singh (politician),777651279,Stub,"1,371.3"
17778,India,K. B. Lall,777909303,Stub,"1,371.3"
17779,India,K. C. Rastogi,777939801,Stub,"1,371.3"
17780,India,K. G. Ambegaonkar,777940645,Stub,"1,371.3"
17781,India,N. Rangaswamy,778419320,C,"1,371.3"
17782,India,Mohammad Sultan Tantray,778594387,Stub,"1,371.3"
17783,India,Pyarimohan Mohapatra,778598945,Start,"1,371.3"
17784,India,Bhaskar Tukaram Auti,778605969,Stub,"1,371.3"
17785,India,Debojeet Thaosen,778618827,Stub,"1,371.3"
17786,India,Kewal Singh Dhillon,778661491,Stub,"1,371.3"
17787,India,Haji Hussain Ansari,778768586,Stub,"1,371.3"
17788,India,K. D. Sharma,778783349,Stub,"1,371.3"
17789,India,K. Selvaraj,778783483,Stub,"1,371.3"
17790,India,Kanwal Sibal,778783779,Start,"1,371.3"
17791,India,Kihoto Hollon,778870925,Stub,"1,371.3"
17792,India,Madhukar Bhosale,778882962,Stub,"1,371.3"
17793,India,Murtaza Ahmed Khan,778907820,Start,"1,371.3"
17794,India,Parinay Phuke,778911531,Stub,"1,371.3"
17795,India,Vishnu Sadashiv Kokje,778914952,Stub,"1,371.3"
17796,India,Rajani Rai,778916079,Stub,"1,371.3"
17797,India,S. K. Bhatnagar,778923186,Stub,"1,371.3"
17798,India,Thangkhangin Ngaihte,778933957,Stub,"1,371.3"
17799,India,Akbar Hydari,779062330,Start,"1,371.3"
17800,India,Narain Singh (politician),779475289,Stub,"1,371.3"
17801,India,Sunil Singh (politician),779476840,Stub,"1,371.3"
17802,India,Lajja Ram (politician),779476976,Stub,"1,371.3"
17803,India,Sadabhau Khot,779542918,Stub,"1,371.3"
17804,India,Saryoo Singh,779581694,Start,"1,371.3"
17805,India,Brajbir Saran Das,779665711,Stub,"1,371.3"
17806,India,Arun Singh,779795100,Start,"1,371.3"
17807,India,Political families of Madhya Pradesh,779819115,Start,"1,371.3"
17808,India,Darshan Singh Kaypee,779939769,Stub,"1,371.3"
17809,India,Kuka Parray,780399858,Stub,"1,371.3"
17810,India,Anubhav Patnaik,780455934,Stub,"1,371.3"
17811,India,Political views of Subhas Chandra Bose,780625216,B,"1,371.3"
17812,India,Kamala Sinha,781604853,Start,"1,371.3"
17813,India,Parimal Nathwani,781815710,C,"1,371.3"
17814,India,Suman Patil,782032727,Start,"1,371.3"
17815,India,Diwan Chaman Lall,782166820,Stub,"1,371.3"
17816,India,Allah Bux Soomro,782209943,GA,"1,371.3"
17817,India,Garikapati Mohan Rao,782226599,Stub,"1,371.3"
17818,India,Haji Abdul Salam,782233701,Stub,"1,371.3"
17819,India,Doman Singh Nagpure,782257988,Stub,"1,371.3"
17820,India,Maharaja Sir Kishen Pershad,782308382,Stub,"1,371.3"
17821,India,Iftikhar Khan (governor),782354268,Stub,"1,371.3"
17822,India,G. Raj Kumar,782436817,Stub,"1,371.3"
17823,India,Mukrand Rai,782477269,Stub,"1,371.3"
17824,India,K. Kannaiyan,782485801,Start,"1,371.3"
17825,India,Badal Patralekh,782631095,Stub,"1,371.3"
17826,India,Kamal Singh Narzary,782691758,Stub,"1,371.3"
17827,India,Political families of Uttar Pradesh,782768860,Start,"1,371.3"
17828,India,Manoj Pradhan,783261429,C,"1,371.3"
17829,India,Sukhdev Rajbhar,783505381,Stub,"1,371.3"
17830,India,Qudsia Begum,783597538,Start,"1,371.3"
17831,India,P. K. Banerjee (Indian diplomat),783625963,Stub,"1,371.3"
17832,India,Political families of Andhra Pradesh,783796404,Start,"1,371.3"
17833,India,Mahipal Shastri,784082773,Stub,"1,371.3"
17834,India,Meghraj Tawar,784334470,C,"1,371.3"
17835,India,Melhupra Vero,784397096,Stub,"1,371.3"
17836,India,P. V. Kurian,784634784,Stub,"1,371.3"
17837,India,Chakravarthi V. Narasimhan,784647544,Start,"1,371.3"
17838,India,Shahab-ud-Din Virk,784656510,Stub,"1,371.3"
17839,India,Abdul Haye,784656568,Start,"1,371.3"
17840,India,P. C. Bhattacharya,784789944,Start,"1,371.3"
17841,India,Uday Bhembre,784799587,C,"1,371.3"
17842,India,Kandula Obul Reddy,785060541,Stub,"1,371.3"
17843,India,Nagendra Nath Jha,785138921,Stub,"1,371.3"
17844,India,Thakur Ram Singh (revolutionary),785155525,Stub,"1,371.3"
17845,India,Nand Kumar Patel,785263010,Start,"1,371.3"
17846,India,Uday Mudliyar,785263204,Stub,"1,371.3"
17847,India,S.M. Siddaiah,785288787,Stub,"1,371.3"
17848,India,Sangram Yadav,785459160,Stub,"1,371.3"
17849,India,Chandra Prakash Choudhary,785509091,Stub,"1,371.3"
17850,India,Tirong Aboh,785792156,Stub,"1,371.3"
17851,India,Pasang Dorjee Sona,785792184,Stub,"1,371.3"
17852,India,Tatung Jamoh,785792198,Stub,"1,371.3"
17853,India,Nyamar Karbak,785792204,Stub,"1,371.3"
17854,India,Wanglin Lowangdong,785792222,Stub,"1,371.3"
17855,India,Punji Mara,785792227,Stub,"1,371.3"
17856,India,Mutchu Mithi,785792238,Stub,"1,371.3"
17857,India,Takam Pario,785792256,Stub,"1,371.3"
17858,India,Likha Saaya,785792287,Stub,"1,371.3"
17859,India,Wanglam Sawin,785792289,Stub,"1,371.3"
17860,India,Pani Taram,785792313,Stub,"1,371.3"
17861,India,Tsering Tashi,785792318,Stub,"1,371.3"
17862,India,Sudarshan Agarwal,785899430,Stub,"1,371.3"
17863,India,Thottakkattu Madhaviamma,786044577,Stub,"1,371.3"
17864,India,Narmada Akka,786112902,C,"1,371.3"
17865,India,Khalil ur Rahman (politician),786230150,Stub,"1,371.3"
17866,India,Datta Dalvi,786481109,Stub,"1,371.3"
17867,India,Najm-i-Sani dynasty,786538040,Stub,"1,371.3"
17868,India,Inder Pal Khosla,786591280,Stub,"1,371.3"
17869,India,Meera Deepak Yadav,786691702,Stub,"1,371.3"
17870,India,S. S. Kolkebail,786714076,Stub,"1,371.3"
17871,India,P. Selvie Das,786876040,Stub,"1,371.3"
17872,India,A. K. S. Usgaonkar,787142416,Stub,"1,371.3"
17873,India,Manmohan Malhoutra,787157759,Stub,"1,371.3"
17874,India,Template:India-poli-bio-book-stub,787357214,Stub,"1,371.3"
17875,India,"Gandhi, Fighter Without a Sword",787357232,Stub,"1,371.3"
17876,India,Matters of Discretion,787357762,Stub,"1,371.3"
17877,India,Letters from a Father to His Daughter,787357964,Stub,"1,371.3"
17878,India,Nekkhomang Neihsial,787683163,Stub,"1,371.3"
17879,India,V. Venkatasubha Reddiar,787775041,Start,"1,371.3"
17880,India,"Political families of Punjab, India",788091312,Start,"1,371.3"
17881,India,Harmeet Singh Kalka,788225929,Stub,"1,371.3"
17882,India,Arti Mehra,788226101,Stub,"1,371.3"
17883,India,Praful Goradia,788226833,Stub,"1,371.3"
17884,India,Karan Dev Kamboj,788227720,Stub,"1,371.3"
17885,India,Rao Narbir Singh,788227958,Start,"1,371.3"
17886,India,Shamsheer Singh Manhas,788228676,Stub,"1,371.3"
17887,India,Mahesh Poddar,788229081,Start,"1,371.3"
17888,India,Sanjay Kakade,788231384,Stub,"1,371.3"
17889,India,Gangmumei Kamei,788232679,Stub,"1,371.3"
17890,India,Radhabinod Koijam,788232701,Start,"1,371.3"
17891,India,Khwairakpam Loken Singh,788232721,Stub,"1,371.3"
17892,India,Mohan Charan Majhi,788234283,Stub,"1,371.3"
17893,India,Vembaukum Sadagopacharlu,788238079,Stub,"1,371.3"
17894,India,Sami Venkatachalam Chetty,788238631,Stub,"1,371.3"
17895,India,Rahul Sinha,788289620,C,"1,371.3"
17896,India,Angad Singh,788422608,Stub,"1,371.3"
17897,India,Maya Kodnani,788467526,C,"1,371.3"
17898,India,Rajinder Beri,788482166,Stub,"1,371.3"
17899,India,Mirza Mohammad Afzal Beg,788622834,Start,"1,371.3"
17900,India,Subhash Pasi,788705779,Stub,"1,371.3"
17901,India,Sharad Vir Singh,788705855,Start,"1,371.3"
17902,India,Somjibhai Damor,788706986,Stub,"1,371.3"
17903,India,Lalit Narayan Mishra,788709265,C,"1,371.3"
17904,India,Abdul Rashid Shaheen,788709582,Stub,"1,371.3"
17905,India,Sukhdev Singh Dhindsa,788713837,Stub,"1,371.3"
17906,India,Tek Lal Mahto,788714182,Stub,"1,371.3"
17907,India,Harcharan Singh Brar,788714542,Start,"1,371.3"
17908,India,Pusapati Vijayarama Gajapati Raju,788714613,Start,"1,371.3"
17909,India,K. L. Shrimali,788714784,Stub,"1,371.3"
17910,India,Prem Kumar Sharma,788714872,Stub,"1,371.3"
17911,India,Pratap Chandra Chunder,788715119,Start,"1,371.3"
17912,India,Brij Lal Varma,788715122,Stub,"1,371.3"
17913,India,Vishno Datt Sharma,788715322,Stub,"1,371.3"
17914,India,Ujagar Singh Sekhwan,788715449,Stub,"1,371.3"
17915,India,Prem Singh Chandumajra,788715891,Start,"1,371.3"
17916,India,Kamakhya Narain Singh,788716039,Start,"1,371.3"
17917,India,Aladi Aruna,788716246,C,"1,371.3"
17918,India,Dadichiluka Veera Gouri Sankara Rao,788719482,Start,"1,371.3"
17919,India,Surendra Mishra,788719515,Stub,"1,371.3"
17920,India,P. A. Antony,788719751,Stub,"1,371.3"
17921,India,Maulana Abdur Rahman,788719799,Stub,"1,371.3"
17922,India,Krishna Desai,788719883,Start,"1,371.3"
17923,India,Hassan Khan,788719990,Start,"1,371.3"
17924,India,Muhi Ram Saikia,788720612,Stub,"1,371.3"
17925,India,Liladhar Kotoki,788720617,Stub,"1,371.3"
17926,India,Neelalohithadasan Nadar,788720727,Start,"1,371.3"
17927,India,Pius Tirkey,788721039,Stub,"1,371.3"
17928,India,S. M. Banerjee,788721217,Start,"1,371.3"
17929,India,Chintaman Vanaga,788721241,Stub,"1,371.3"
17930,India,Kanwar Lal Gupta,788721424,Stub,"1,371.3"
17931,India,Manohar Lal Sondhi,788721427,Stub,"1,371.3"
17932,India,Gopal Mayekar,788721553,Stub,"1,371.3"
17933,India,Surendranath Dwivedy,788721884,Start,"1,371.3"
17934,India,Dhanaji Sitaram Ahire,788722058,Stub,"1,371.3"
17935,India,Vithal Chavan,788722110,N/A,"1,371.3"
17936,India,Thakur Baldev Singh,788722131,Stub,"1,371.3"
17937,India,Kinder Lal,788722306,Stub,"1,371.3"
17938,India,Maitreyee Bose,788722685,Stub,"1,371.3"
17939,India,Ramakant Angle,788722885,Stub,"1,371.3"
17940,India,Bhadreswar Tanti,788722887,Stub,"1,371.3"
17941,India,Kalyan Jain,788722918,Stub,"1,371.3"
17942,India,W. Wangyuh,788723375,Stub,"1,371.3"
17943,India,Mani Charenamei,788723378,Stub,"1,371.3"
17944,India,Madhu Koda,788723483,C,"1,371.3"
17945,India,Harish Nagpal,788723730,Stub,"1,371.3"
17946,India,Hemlal Murmu,788723948,Stub,"1,371.3"
17947,India,Sajjad Gani Lone,788724171,Start,"1,371.3"
17948,India,Tarun Mandal,788724473,Start,"1,371.3"
17949,India,Rajan Sushant,788724675,Stub,"1,371.3"
17950,India,Anand Sen Yadav,788724982,Stub,"1,371.3"
17951,India,Hemant Soren,788725007,Start,"1,371.3"
17952,India,Sewa Singh Sekhwan,788725122,Stub,"1,371.3"
17953,India,Zafar Saifullah,788725225,Stub,"1,371.3"
17954,India,C. M. Chang,788725403,Stub,"1,371.3"
17955,India,Sharanjit Singh Dhillon,788725468,Stub,"1,371.3"
17956,India,Ismail Hussain,788725493,Stub,"1,371.3"
17957,India,Joseph Toppo,788725509,Stub,"1,371.3"
17958,India,Arjun Roy,788725525,Stub,"1,371.3"
17959,India,Pradeep Kumar Majhi,788725613,C,"1,371.3"
17960,India,V. P. Sajeendran,788726092,Stub,"1,371.3"
17961,India,Harmeet Singh Sandhu,788726271,Stub,"1,371.3"
17962,India,Nawang Rigzin Jora,788726430,Stub,"1,371.3"
17963,India,Yashwant Singh,788727017,Stub,"1,371.3"
17964,India,Ranjit Singh Brahmpura,788727047,Stub,"1,371.3"
17965,India,Joice George,788727103,Stub,"1,371.3"
17966,India,Kamakhya Prasad Tasa,788727152,Stub,"1,371.3"
17967,India,Dharmendra Kashyap,788727163,Stub,"1,371.3"
17968,India,Vijay Hansdak,788727205,Stub,"1,371.3"
17969,India,Tariq Hameed Karra,788727281,Stub,"1,371.3"
17970,India,Sunil Kumar Singh,788727284,Stub,"1,371.3"
17971,India,Tapas Mandal,788727379,Stub,"1,371.3"
17972,India,Shrikant Shinde,788727530,Stub,"1,371.3"
17973,India,Charanjeet Singh Rori,788727561,Stub,"1,371.3"
17974,India,Krishan Tyagi,788727757,Stub,"1,371.3"
17975,India,Vinayakrao Kishanrao Jadhav Patil,788727843,Stub,"1,371.3"
17976,India,Sangram Arun Jagtap,788727845,Stub,"1,371.3"
17977,India,Shirish Hiralal Chaudhari,788727861,Stub,"1,371.3"
17978,India,Ravi Rana,788727885,Stub,"1,371.3"
17979,India,Sat Prakash Rana,788728009,Stub,"1,371.3"
17980,India,Ajeet Singh Kharkhari,788728013,Stub,"1,371.3"
17981,India,Ajay Dutt,788728032,Start,"1,371.3"
17982,India,Praveen Kumar (Delhi politician),788728055,Stub,"1,371.3"
17983,India,Shiv Charan Goel,788728068,Stub,"1,371.3"
17984,India,Vijender Garg Vijay,788728077,Stub,"1,371.3"
17985,India,Rajesh Gupta,788728096,Stub,"1,371.3"
17986,India,Ajesh Yadav,788728103,Start,"1,371.3"
17987,India,Shri Dutt Sharma,788728119,Start,"1,371.3"
17988,India,Rituraj Govind,788728123,Stub,"1,371.3"
17989,India,Sukhvir Singh,788728136,Stub,"1,371.3"
17990,India,Anil Sukhdevrao Bonde,788728302,Stub,"1,371.3"
17991,India,Pankaj Bhujbal,788728347,Stub,"1,371.3"
17992,India,Anosh Ekka,788728492,Stub,"1,371.3"
17993,India,Bhanu Pratap Sahi,788728494,Stub,"1,371.3"
17994,India,Pradeep Hemsingh Jadhav,788728497,Stub,"1,371.3"
17995,India,Vasantrao Balwantrao Chavan,788728536,Stub,"1,371.3"
17996,India,Aneesurrehman,788728613,Start,"1,371.3"
17997,India,Ulhas Patil,788728977,Stub,"1,371.3"
17998,India,Gaveet Nirmala Ramesh,788729238,Stub,"1,371.3"
17999,India,Brindaban Goswami,788729435,Stub,"1,371.3"
18000,India,Girindra Kumar Baruah,788729523,Stub,"1,371.3"
18001,India,Phani Bhusan Choudhury,788729530,Stub,"1,371.3"
18002,India,Bhabesh Kalita,788729609,Stub,"1,371.3"
18003,India,Emmanuel Mosahary,788729803,Stub,"1,371.3"
18004,India,Altaf Ahmad Wani,788729937,Stub,"1,371.3"
18005,India,Jayantbhai Patel Boskey,788729976,Stub,"1,371.3"
18006,India,Geeta Koda,788730179,Stub,"1,371.3"
18007,India,Vikash Kumar Munda,788730183,Stub,"1,371.3"
18008,India,Raj Kishore Mahato,788730186,Stub,"1,371.3"
18009,India,Pawan Kumar Gupta,788730189,Stub,"1,371.3"
18010,India,Karam Shyam,788730202,Stub,"1,371.3"
18011,India,Neel Ratan,788730290,Stub,"1,371.3"
18012,India,Hariram (politician),788730308,Stub,"1,371.3"
18013,India,Rahul Prakash,788730311,Stub,"1,371.3"
18014,India,Triveni Ram,788730317,Stub,"1,371.3"
18015,India,Ramanand Baudh,788730320,Stub,"1,371.3"
18016,India,Leena Tiwari,788730325,Stub,"1,371.3"
18017,India,Amar Singh Chaudhary,788730330,Stub,"1,371.3"
18018,India,Jamuna Prasad,788730333,Stub,"1,371.3"
18019,India,M. Appavu,788764098,Start,"1,371.3"
18020,India,A. N. Munirathinam,788764209,Start,"1,371.3"
18021,India,M. Abdul Lathief,788764226,Start,"1,371.3"
18022,India,C. Chandrasekaran,788764305,Stub,"1,371.3"
18023,India,B. M. Mubarak,788764592,Stub,"1,371.3"
18024,India,Amjed Ullah Khan,788890404,Stub,"1,371.3"
18025,India,Anand Kumar (sociologist),788966222,Start,"1,371.3"
18026,India,Lal Bahadur Basnet,788967812,Start,"1,371.3"
18027,India,Partap Singh Kairon,789139087,C,"1,371.3"
18028,India,Nawab Ali Haider Khan,789230984,Stub,"1,371.3"
18029,India,Animesh Debbarma,789246211,Stub,"1,371.3"
18030,India,Eli Ben-Menachem,789321136,Start,"1,371.3"
18031,India,Malkiat Singh Sidhu,789368369,Start,"1,371.3"
18032,India,Badri Datt Pandey,789427354,Stub,"1,371.3"
18033,India,Lalit Kumar (politician),789427710,Stub,"1,371.3"
18034,India,Honey Benjamin,789444400,Stub,"1,371.3"
18035,India,Prasanna Earnest,789444415,Start,"1,371.3"
18036,India,V. Rajendrababu,789444445,Start,"1,371.3"
18037,India,Araber Rahaman,789591739,Stub,"1,371.3"
18038,India,Lalit Maken,789735448,Start,"1,371.3"
18039,India,Darshan Singh Canadian,789735998,Start,"1,371.3"
18040,India,Shaminder Singh,789736744,Start,"1,371.3"
18041,India,Chowdhary Balbir Singh,789736824,Start,"1,371.3"
18042,India,Muzaffar Hussain Baig,789761024,Start,"1,371.3"
18043,India,Rajkumar Rai,789808071,Start,"1,371.3"
18044,India,Chinmaya Gharekhan,789837081,Stub,"1,371.3"
18045,India,Shashank (diplomat),789847231,Stub,"1,371.3"
18046,India,Asgar Ali Karbalai,789891149,Start,"1,371.3"
18047,India,Herbert William Emerson,789891504,Stub,"1,371.3"
18048,India,Ashok Parnami,789915325,Stub,"1,371.3"
18049,India,Azimulhaq Pahalwan,790082992,Start,"1,371.3"
18050,India,Fazal Ali,790100161,Start,"1,371.3"
18051,India,Shibdas Ghosh,790235504,Start,"1,371.3"
18052,India,Dalip Mehta,790328535,Stub,"1,371.3"
18053,India,Aftab Seth,790328590,C,"1,371.3"
18054,India,Pulavar K. Govindan,790334458,Start,"1,371.3"
18055,India,T. N. Sadalakshmi,790378354,Start,"1,371.3"
18056,India,Kanwar Lal Meena,790453225,Stub,"1,371.3"
18057,India,And Who Will Make the Chapatis?,790461095,Start,"1,371.3"
18058,India,Omprakash Babarao Kadu,790823169,Start,"1,371.3"
18059,India,Bedabrata Barua,790914932,Stub,"1,371.3"
18060,India,Sheila Kaul,790971111,C,"1,371.3"
18061,India,Lakshmi N. Menon,790971261,Start,"1,371.3"
18062,India,Sathyavani Muthu,790971572,C,"1,371.3"
18063,India,Sanchaman Limboo,790974018,Stub,"1,371.3"
18064,India,Bhagwan Singh Gyanee,791295147,Stub,"1,371.3"
18065,India,Bhojsing Gurdinomal Pahalajani,791319177,Stub,"1,371.3"
18066,India,Kumar Sushant Singh,791368367,Stub,"1,371.3"
18067,India,Kamal Kishore Bhagat,791419006,Stub,"1,371.3"
18068,India,Rasheed Masood,791419100,Start,"1,371.3"
18069,India,Jagdish Sharma,791419261,Start,"1,371.3"
18070,India,C.P. Narayanan,791432933,Stub,"1,371.3"
18071,India,Binay Ranjan Sen,791485337,Start,"1,371.3"
18072,India,Khagendra Nath Dasgupta,791557518,Start,"1,371.3"
18073,India,Shurhozelie Liezietsu,791609826,Start,"1,371.3"
18074,India,Arun Kumar Singh,791693207,Stub,"1,371.3"
18075,India,Jaffer Hussain,791722663,Stub,"1,371.3"
18076,India,Amarnath Gami,791730250,Stub,"1,371.3"
18077,India,Jagannath Mishra,791767179,Start,"1,371.3"
18078,India,Gurjeet Singh Aujla,791824057,Stub,"1,371.3"
18079,India,Hari Dev Joshi,791948212,Start,"1,371.3"
18080,India,As'ad Madani,791972162,Stub,"1,371.3"
18081,India,V. C. Palanisami Gounder,791994111,Stub,"1,371.3"
18082,India,Hemchandra Kanungo,792057608,Start,"1,371.3"
18083,India,David Jacob Cohen,792077230,Stub,"1,371.3"
18084,India,Political families of West Bengal,792161177,Start,"1,371.3"
18085,India,Parthasarathy Reddy,792162276,Stub,"1,371.3"
18086,India,N. Padmalochanan,792184018,Stub,"1,371.3"
18087,India,C. Jayan Babu,792184118,Stub,"1,371.3"
18088,India,M. Bhaskaran,792184265,Stub,"1,371.3"
18089,India,K. Venkatesh,792315756,Stub,"1,371.3"
18090,India,Madhavrao Bagal,792316482,C,"1,371.3"
18091,India,K. Kunhali,792391246,Start,"1,371.3"
18092,India,Praveen Agrawal,792440851,Stub,"1,371.3"
18093,India,Shanti Swaroop Dhavan,792507219,Start,"1,371.3"
18094,India,Alimineti Madhava Reddy,792590145,Start,"1,371.3"
18095,India,Satish Chavan,792896300,Stub,"1,371.3"
18096,India,Minimata Agam Dass Guru,793028762,Start,"1,371.3"
18097,India,Mohan Lal Chakma,793107823,Stub,"1,371.3"
18098,India,Kalpana Saini,793209526,Start,"1,371.3"
18099,India,Sanju Devi,793216451,Start,"1,371.3"
18100,India,Brahm Dutt Dwivedi,793216514,Stub,"1,371.3"
18101,India,Rajbala,793216860,Stub,"1,371.3"
18102,India,Vikramjeet (politician),793217757,Stub,"1,371.3"
18103,India,Sahender Singh,793218288,Stub,"1,371.3"
18104,India,Ambika Soni,793221762,Start,"1,371.3"
18105,India,Kahkashan Perween,793222263,Stub,"1,371.3"
18106,India,Mahila Rashtriya Sangha,793222606,Start,"1,371.3"
18107,India,Chandrima Bhattacharya,793225033,Stub,"1,371.3"
18108,India,Haider Aziz Safwi,793244092,Start,"1,371.3"
18109,India,Maganbhai Barot,793341226,Stub,"1,371.3"
18110,India,Ranbir Singh Prajapati,793354600,Stub,"1,371.3"
18111,India,Akshay Pratap Singh,793359998,Stub,"1,371.3"
18112,India,Dipak Singh,793360527,Stub,"1,371.3"
18113,India,Hanif Awan,793632365,Stub,"1,371.3"
18114,India,Nihim D. Shira,793796106,Stub,"1,371.3"
18115,India,Chow Tewa Mein,794088033,Stub,"1,371.3"
18116,India,Niral Enem Horo,794174191,Stub,"1,371.3"
18117,India,Birajit Sinha,794204619,Start,"1,371.3"
18118,India,T N Haokip,794205529,Stub,"1,371.3"
18119,India,Mohammed Faizal P. P.,794262328,Stub,"1,371.3"
18120,India,Santokben Jadeja,794386188,Start,"1,371.3"
18121,India,Meera Shankar,794462074,Start,"1,371.3"
18122,India,Kali Ranjan Deb,794539329,Stub,"1,371.3"
18123,India,Hit Abhilashi,794735307,Stub,"1,371.3"
18124,India,Balwantrai Mehta,794780127,Start,"1,371.3"
18125,India,One Life Is Not Enough,795164328,Start,"1,371.3"
18126,India,Anthony Lancelot Dias,795345107,Stub,"1,371.3"
18127,India,Hemesh Kharkwal,795394882,Stub,"1,371.3"
18128,India,Armstrong Pame,795464599,Start,"1,371.3"
18129,India,Shyamal Kumar Sen,795608804,Start,"1,371.3"
18130,India,Sudesh Mahto,795752935,Stub,"1,371.3"
18131,India,Bibha Ghosh Goswami,795816231,Start,"1,371.3"
18132,India,Peela Govinda Satyanarayana,795900234,Stub,"1,371.3"
18133,India,Brahm Prakash (politician),795921402,Start,"1,371.3"
18134,India,Debabrata Bandyopadhyay,796094124,Stub,"1,371.3"
18135,India,Naina Singh Chautala,796304081,Stub,"1,371.3"
18136,India,Deepa Dasmunsi,796304094,Start,"1,371.3"
18137,India,P. K. Jayalakshmi,796304143,Start,"1,371.3"
18138,India,Panabaka Lakshmi,796304166,Stub,"1,371.3"
18139,India,Niranjan Jyoti,796304175,Start,"1,371.3"
18140,India,Paramjit Kaur Gulshan,796304183,Stub,"1,371.3"
18141,India,Kamsa Meghwal,796338486,Stub,"1,371.3"
18142,India,Birendra Narayan Chakraborty,796390599,Start,"1,371.3"
18143,India,Ajjampur Rangaiah Ghanashyam,796410046,Stub,"1,371.3"
18144,India,Ashley J. Tellis,796537845,Stub,"1,371.3"
18145,India,Political families of Gujarat,796547745,Stub,"1,371.3"
18146,India,Jaipal Reddy,796666016,C,"1,371.3"
18147,India,Vishnu Gupta,796855002,Stub,"1,371.3"
18148,India,Thupstan Chhewang,796887436,Start,"1,371.3"
18149,India,Jaleshwar Mahato,796921779,Stub,"1,371.3"
